Store,Dept,SKU_ID,Date,Weekly_Sales,Predicted_Sales,Forecast_Error,Abs_Error,IsHoliday,Size
5,33,5_33,2012-10-05,1687.51,1439.9697,247.5402734375,247.5402734375,0,34875
5,33,5_33,2012-10-12,2229.8,1594.7972,635.0027587890627,635.0027587890627,0,34875
5,33,5_33,2012-10-19,1432.39,2060.0051,-627.6151269531249,627.6151269531249,0,34875
5,33,5_33,2012-10-26,1423.47,1709.9624,-286.49240234375,286.49240234375,0,34875
5,34,5_34,2012-09-07,3580.17,3847.1812,-267.0111523437499,267.0111523437499,1,34875
5,34,5_34,2012-09-14,2431.85,3493.0862,-1061.236181640625,1061.236181640625,0,34875
5,34,5_34,2012-09-21,2908.7,2684.0005,224.69951171874982,224.69951171874982,0,34875
5,34,5_34,2012-09-28,2307.68,2867.6821,-560.0021289062502,560.0021289062502,0,34875
5,34,5_34,2012-10-05,3044.24,2762.2295,282.0105078124998,282.0105078124998,0,34875
5,34,5_34,2012-10-12,3450.92,2886.6086,564.3113574218751,564.3113574218751,0,34875
5,34,5_34,2012-10-19,2701.22,3344.9207,-643.7006542968752,643.7006542968752,0,34875
5,34,5_34,2012-10-26,3200.56,2837.2288,363.33124023437495,363.33124023437495,0,34875
5,35,5_35,2012-09-07,702.31,771.41754,-69.1075415039063,69.1075415039063,1,34875
5,35,5_35,2012-09-14,353.19,579.14453,-225.95453125,225.95453125,0,34875
5,35,5_35,2012-09-21,646.51,334.5056,312.004384765625,312.004384765625,0,34875
5,35,5_35,2012-09-28,661.57,528.5825,132.98748046875005,132.98748046875005,0,34875
5,35,5_35,2012-10-05,381.75,810.2998,-428.5498046875,428.5498046875,0,34875
5,35,5_35,2012-10-12,795.2,356.60358,438.5964233398438,438.5964233398438,0,34875
5,35,5_35,2012-10-19,578.74,776.3455,-197.60552001953124,197.60552001953124,0,34875
5,35,5_35,2012-10-26,248.91,612.79724,-363.88724121093753,363.88724121093753,0,34875
5,36,5_36,2012-09-07,253.84,409.78683,-155.94683471679687,155.94683471679687,1,34875
5,36,5_36,2012-09-14,125.74,186.58585,-60.84584594726563,60.84584594726563,0,34875
5,36,5_36,2012-09-21,201.52,72.01922,129.5007815551758,129.5007815551758,0,34875
5,36,5_36,2012-09-28,126.7,97.46175,29.23825378417969,29.23825378417969,0,34875
5,36,5_36,2012-10-05,175.47,336.86905,-161.39904907226563,161.39904907226563,0,34875
5,36,5_36,2012-10-12,454.79,121.58487,333.2051306152344,333.2051306152344,0,34875
5,36,5_36,2012-10-19,130.74,414.6186,-283.87859130859374,283.87859130859374,0,34875
5,36,5_36,2012-10-26,370.04,183.99046,186.04953674316408,186.04953674316408,0,34875
5,38,5_38,2012-09-07,63993.33,53319.773,10673.556562500002,10673.556562500002,1,34875
5,38,5_38,2012-09-14,58289.95,59218.082,-928.1320312500029,928.1320312500029,0,34875
5,38,5_38,2012-09-21,48492.74,55941.715,-7448.974843750002,7448.974843750002,0,34875
5,38,5_38,2012-09-28,57519.08,51475.246,6043.833906250002,6043.833906250002,0,34875
5,38,5_38,2012-10-05,71078.48,58580.254,12498.226093749996,12498.226093749996,0,34875
5,38,5_38,2012-10-12,60322.52,59600.44,722.0785937499968,722.0785937499968,0,34875
5,38,5_38,2012-10-19,55725.8,57879.527,-2153.727343749997,2153.727343749997,0,34875
5,38,5_38,2012-10-26,56913.22,57964.91,-1051.6901562499988,1051.6901562499988,0,34875
5,40,5_40,2012-09-07,21185.08,19918.424,1266.6561718750017,1266.6561718750017,1,34875
5,40,5_40,2012-09-14,19691.65,20110.6,-418.94960937499854,418.94960937499854,0,34875
5,40,5_40,2012-09-21,21352.05,19653.262,1698.7882812499993,1698.7882812499993,0,34875
5,40,5_40,2012-09-28,21719.84,20298.305,1421.5353125000001,1421.5353125000001,0,34875
5,40,5_40,2012-10-05,22507.32,21849.082,658.2379687499997,658.2379687499997,0,34875
5,40,5_40,2012-10-12,20139.24,21644.072,-1504.8322656249984,1504.8322656249984,0,34875
5,40,5_40,2012-10-19,19942.6,20647.299,-704.6988281250015,704.6988281250015,0,34875
5,40,5_40,2012-10-26,19823.71,20388.576,-564.8661718750009,564.8661718750009,0,34875
5,41,5_41,2012-09-07,1621.98,1132.9359,489.0440869140625,489.0440869140625,1,34875
5,41,5_41,2012-09-14,1428.89,1372.874,56.0159765625001,56.0159765625001,0,34875
5,41,5_41,2012-09-21,1567.64,1344.2024,223.4376074218751,223.4376074218751,0,34875
5,41,5_41,2012-09-28,1816.21,1437.2375,378.97245117187504,378.97245117187504,0,34875
5,41,5_41,2012-10-05,1662.64,1894.7294,-232.0893701171874,232.0893701171874,0,34875
5,41,5_41,2012-10-12,1264.08,1639.6421,-375.5620898437501,375.5620898437501,0,34875
5,41,5_41,2012-10-19,1248.23,1394.5723,-146.34226562499998,146.34226562499998,0,34875
5,41,5_41,2012-10-26,1417.52,1337.0876,80.43235351562498,80.43235351562498,0,34875
5,42,5_42,2012-09-07,2788.12,2985.871,-197.7510937500001,197.7510937500001,1,34875
5,42,5_42,2012-09-14,2824.43,2687.5103,136.91974609374984,136.91974609374984,0,34875
5,42,5_42,2012-09-21,2584.38,2762.8506,-178.4705859374999,178.4705859374999,0,34875
5,42,5_42,2012-09-28,2192.8,2524.5137,-331.7136718749998,331.7136718749998,0,34875
5,42,5_42,2012-10-05,2544.48,2495.3672,49.11281250000002,49.11281250000002,0,34875
5,42,5_42,2012-10-12,2810.43,2427.5352,382.89484374999984,382.89484374999984,0,34875
5,42,5_42,2012-10-19,2592.33,2786.0105,-193.68049804687507,193.68049804687507,0,34875
5,42,5_42,2012-10-26,3132.88,2569.0154,563.8646191406251,563.8646191406251,0,34875
5,44,5_44,2012-09-07,1585.63,1667.1824,-81.55237304687489,81.55237304687489,1,34875
5,44,5_44,2012-09-14,1204.68,1444.5516,-239.87163574218744,239.87163574218744,0,34875
5,44,5_44,2012-09-21,1714.32,1188.8927,525.4272998046874,525.4272998046874,0,34875
5,44,5_44,2012-09-28,1177.26,1556.2178,-378.9577734375,378.9577734375,0,34875
5,44,5_44,2012-10-05,1778.38,1434.544,343.8360546875001,343.8360546875001,0,34875
5,44,5_44,2012-10-12,1229.97,1586.384,-356.414033203125,356.414033203125,0,34875
5,44,5_44,2012-10-19,1703.25,1377.0077,326.2423095703125,326.2423095703125,0,34875
5,44,5_44,2012-10-26,1512.75,1678.8873,-166.1373291015625,166.1373291015625,0,34875
5,46,5_46,2012-09-07,4886.64,4653.477,233.16294921875033,233.16294921875033,1,34875
5,46,5_46,2012-09-14,4385.83,4620.6743,-234.84431640625007,234.84431640625007,0,34875
5,46,5_46,2012-09-21,4552.64,4396.2197,156.42027343750033,156.42027343750033,0,34875
5,46,5_46,2012-09-28,4589.42,4353.887,235.53279296875007,235.53279296875007,0,34875
5,46,5_46,2012-10-05,4514.41,4666.1807,-151.77066406250015,151.77066406250015,0,34875
5,46,5_46,2012-10-12,4133.09,4438.809,-305.71908203124985,305.71908203124985,0,34875
5,46,5_46,2012-10-19,3954.89,4320.6353,-365.7452539062501,365.7452539062501,0,34875
5,46,5_46,2012-10-26,4210.79,4037.7422,173.04781249999996,173.04781249999996,0,34875
5,49,5_49,2012-09-07,17.97,134.8363,-116.8663037109375,116.8663037109375,1,34875
5,49,5_49,2012-09-14,28.0,0.0,28.0,28.0,0,34875
5,49,5_49,2012-09-21,10.0,0.0,10.0,10.0,0,34875
5,49,5_49,2012-09-28,66.0,0.0,66.0,66.0,0,34875
5,49,5_49,2012-10-05,5.0,245.37752,-240.3775177001953,240.3775177001953,0,34875
5,49,5_49,2012-10-12,21.97,5.833949,16.136050910949706,16.136050910949706,0,34875
5,49,5_49,2012-10-19,24.0,107.61099,-83.61099243164062,83.61099243164062,0,34875
5,52,5_52,2012-09-07,308.06,350.21027,-42.15026611328125,42.15026611328125,1,34875
5,52,5_52,2012-09-14,294.57,187.63028,106.93972045898437,106.93972045898437,0,34875
5,52,5_52,2012-09-21,452.58,206.32051,246.25948913574217,246.25948913574217,0,34875
5,52,5_52,2012-09-28,336.84,285.98938,50.850620117187475,50.850620117187475,0,34875
5,52,5_52,2012-10-05,470.77,513.83044,-43.06044433593752,43.06044433593752,0,34875
5,52,5_52,2012-10-12,268.81,404.37238,-135.56237548828125,135.56237548828125,0,34875
5,52,5_52,2012-10-19,419.99,377.77216,42.21784423828126,42.21784423828126,0,34875
5,52,5_52,2012-10-26,420.42,443.06805,-22.648054199218734,22.648054199218734,0,34875
5,54,5_54,2012-09-14,5.88,0.0,5.88,5.88,0,34875
5,54,5_54,2012-09-21,38.92,0.0,38.92,38.92,0,34875
5,54,5_54,2012-09-28,28.92,0.0,28.92,28.92,0,34875
5,54,5_54,2012-10-12,5.88,5.833949,0.046050910949706925,0.046050910949706925,0,34875
5,55,5_55,2012-09-07,2675.32,2939.434,-264.11408203124984,264.11408203124984,1,34875
5,55,5_55,2012-09-14,2279.32,2664.498,-385.17804687499984,385.17804687499984,0,34875
5,55,5_55,2012-09-21,2455.91,2380.629,75.28109374999985,75.28109374999985,0,34875
5,55,5_55,2012-09-28,2214.8,2400.0576,-185.25761718749982,185.25761718749982,0,34875
5,55,5_55,2012-10-05,2909.77,2480.6953,429.0746875,429.0746875,0,34875
5,55,5_55,2012-10-12,2722.68,2652.7139,69.96613281249984,69.96613281249984,0,34875
5,55,5_55,2012-10-19,3206.19,2701.9954,504.19463867187505,504.19463867187505,0,34875
5,55,5_55,2012-10-26,3448.15,3060.7136,387.4363769531251,387.4363769531251,0,34875
5,56,5_56,2012-09-07,126.34,305.4505,-179.11050048828125,179.11050048828125,1,34875
5,56,5_56,2012-09-14,248.46,33.3586,215.10139938354493,215.10139938354493,0,34875
5,56,5_56,2012-09-21,224.73,162.69066,62.03934143066405,62.03934143066405,0,34875
5,56,5_56,2012-09-28,1168.54,114.2357,1054.3042974853515,1054.3042974853515,0,34875
5,56,5_56,2012-10-05,996.63,1162.9021,-166.272099609375,166.272099609375,0,34875
5,56,5_56,2012-10-12,2069.1,907.587,1161.5130249023437,1161.5130249023437,0,34875
5,56,5_56,2012-10-19,1052.96,1845.9688,-793.00875,793.00875,0,34875
5,56,5_56,2012-10-26,502.09,1282.5426,-780.4526025390626,780.4526025390626,0,34875
5,58,5_58,2012-09-14,265.0,474.45987,-209.45986938476562,209.45986938476562,0,34875
5,58,5_58,2012-09-21,690.0,297.3283,392.67169189453125,392.67169189453125,0,34875
5,58,5_58,2012-10-12,2155.0,633.68317,1521.3168334960938,1521.3168334960938,0,34875
5,58,5_58,2012-10-19,615.0,1776.685,-1161.68505859375,1161.68505859375,0,34875
5,58,5_58,2012-10-26,3370.0,908.89026,2461.1097412109375,2461.1097412109375,0,34875
5,59,5_59,2012-10-19,7.98,164.59373,-156.61373474121095,156.61373474121095,0,34875
5,60,5_60,2012-09-07,270.0,324.00958,-54.00958251953125,54.00958251953125,1,34875
5,60,5_60,2012-09-14,252.0,161.22055,90.77944946289062,90.77944946289062,0,34875
5,60,5_60,2012-09-21,333.0,179.91078,153.08921813964844,153.08921813964844,0,34875
5,60,5_60,2012-09-28,234.0,189.83823,44.161773681640625,44.161773681640625,0,34875
5,60,5_60,2012-10-05,243.0,444.76065,-201.76065063476562,201.76065063476562,0,34875
5,60,5_60,2012-10-12,198.0,208.81403,-10.81402587890625,10.81402587890625,0,34875
5,60,5_60,2012-10-19,270.0,255.27013,14.729873657226562,14.729873657226562,0,34875
5,60,5_60,2012-10-26,189.0,285.268,-96.26800537109375,96.26800537109375,0,34875
5,67,5_67,2012-09-07,2582.04,2789.152,-207.11209960937504,207.11209960937504,1,34875
5,67,5_67,2012-09-14,2509.88,2445.6958,64.18419921875011,64.18419921875011,0,34875
5,67,5_67,2012-09-21,2997.19,2401.129,596.06109375,596.06109375,0,34875
5,67,5_67,2012-09-28,2454.76,2798.108,-343.3479101562498,343.3479101562498,0,34875
5,67,5_67,2012-10-05,2481.62,2686.4182,-204.7982128906251,204.7982128906251,0,34875
5,67,5_67,2012-10-12,2682.87,2477.086,205.7840624999999,205.7840624999999,0,34875
5,67,5_67,2012-10-19,3059.22,2699.5398,359.6802050781248,359.6802050781248,0,34875
5,67,5_67,2012-10-26,2893.37,2961.286,-67.91588867187511,67.91588867187511,0,34875
5,71,5_71,2012-09-07,604.02,780.55524,-176.53523681640627,176.53523681640627,1,34875
5,71,5_71,2012-09-14,195.04,494.78683,-299.7468347167969,299.7468347167969,0,34875
5,71,5_71,2012-09-21,234.86,223.72768,11.132323608398451,11.132323608398451,0,34875
5,71,5_71,2012-09-28,438.38,243.5246,194.85540283203125,194.85540283203125,0,34875
5,71,5_71,2012-10-05,312.15,630.7589,-318.6089111328125,318.6089111328125,0,34875
5,71,5_71,2012-10-12,323.52,284.99457,38.52543212890623,38.52543212890623,0,34875
5,71,5_71,2012-10-19,252.25,386.77164,-134.52163696289062,134.52163696289062,0,34875
5,71,5_71,2012-10-26,478.8,334.65378,144.14622192382814,144.14622192382814,0,34875
5,72,5_72,2012-09-07,10660.22,11034.861,-374.64132812500065,374.64132812500065,1,34875
5,72,5_72,2012-09-14,11038.42,9919.849,1118.5713671875,1118.5713671875,0,34875
5,72,5_72,2012-09-21,12019.68,10268.583,1751.0969921875003,1751.0969921875003,0,34875
5,72,5_72,2012-09-28,12205.89,11460.993,744.8968359374994,744.8968359374994,0,34875
5,72,5_72,2012-10-05,12020.52,12139.227,-118.70656249999956,118.70656249999956,0,34875
5,72,5_72,2012-10-12,12076.52,11873.817,202.70261718750044,202.70261718750044,0,34875
5,72,5_72,2012-10-19,10921.28,11869.026,-947.7463671874993,947.7463671874993,0,34875
5,72,5_72,2012-10-26,9271.21,11244.846,-1973.6357031250009,1973.6357031250009,0,34875
5,74,5_74,2012-09-07,3734.63,4317.6006,-582.9705859374999,582.9705859374999,1,34875
5,74,5_74,2012-09-14,2672.76,3403.7783,-731.0183203124998,731.0183203124998,0,34875
5,74,5_74,2012-09-21,3017.91,2833.1567,184.75326171874985,184.75326171874985,0,34875
5,74,5_74,2012-09-28,2845.31,2972.599,-127.28912109375005,127.28912109375005,0,34875
5,74,5_74,2012-10-05,3279.62,3132.3564,147.2635546874999,147.2635546874999,0,34875
5,74,5_74,2012-10-12,2742.43,3080.2344,-337.80437500000016,337.80437500000016,0,34875
5,74,5_74,2012-10-19,2735.48,2934.0442,-198.56418945312498,198.56418945312498,0,34875
5,74,5_74,2012-10-26,2850.52,2861.9026,-11.382587890625018,11.382587890625018,0,34875
5,79,5_79,2012-09-07,5799.96,5450.924,349.03617187500004,349.03617187500004,1,34875
5,79,5_79,2012-09-14,4766.5,5583.041,-816.541015625,816.541015625,0,34875
5,79,5_79,2012-09-21,5386.99,4925.584,461.4060156249998,461.4060156249998,0,34875
5,79,5_79,2012-09-28,5339.78,5143.33,196.44992187499975,196.44992187499975,0,34875
5,79,5_79,2012-10-05,5380.83,5462.5146,-81.68464843750007,81.68464843750007,0,34875
5,79,5_79,2012-10-12,5089.49,5262.177,-172.68675781250022,172.68675781250022,0,34875
5,79,5_79,2012-10-19,4970.06,5189.821,-219.7608007812496,219.7608007812496,0,34875
5,79,5_79,2012-10-26,4824.24,5066.81,-242.57005859375022,242.57005859375022,0,34875
5,81,5_81,2012-09-07,3109.44,3099.054,10.386044921875055,10.386044921875055,1,34875
5,81,5_81,2012-09-14,3007.34,2952.559,54.780917968750146,54.780917968750146,0,34875
5,81,5_81,2012-09-21,2786.38,2972.558,-186.1781054687499,186.1781054687499,0,34875
5,81,5_81,2012-09-28,2882.72,2726.3276,156.3923632812498,156.3923632812498,0,34875
5,81,5_81,2012-10-05,2918.46,3067.353,-148.89302734374996,148.89302734374996,0,34875
5,81,5_81,2012-10-12,2923.19,2831.4067,91.78326171875005,91.78326171875005,0,34875
5,81,5_81,2012-10-19,2840.61,2933.1833,-92.57334960937487,92.57334960937487,0,34875
5,81,5_81,2012-10-26,2771.12,2878.8875,-107.76745117187511,107.76745117187511,0,34875
5,82,5_82,2012-09-07,4231.22,4115.4946,115.72537109375025,115.72537109375025,1,34875
5,82,5_82,2012-09-14,3782.64,3968.79,-186.15003906250013,186.15003906250013,0,34875
5,82,5_82,2012-09-21,4705.87,3726.1199,979.7501269531249,979.7501269531249,0,34875
5,82,5_82,2012-09-28,3528.65,4313.854,-785.2040039062499,785.2040039062499,0,34875
5,82,5_82,2012-10-05,4730.66,3996.1125,734.5474511718749,734.5474511718749,0,34875
5,82,5_82,2012-10-12,4237.45,4369.786,-132.33613281250018,132.33613281250018,0,34875
5,82,5_82,2012-10-19,3715.25,4257.816,-542.56591796875,542.56591796875,0,34875
5,82,5_82,2012-10-26,4288.31,3857.8816,430.4284082031254,430.4284082031254,0,34875
5,85,5_85,2012-09-07,509.08,777.66223,-268.5822314453125,268.5822314453125,1,34875
5,85,5_85,2012-09-14,405.39,450.4653,-45.07530151367189,45.07530151367189,0,34875
5,85,5_85,2012-09-21,415.06,384.05225,31.007753906250002,31.007753906250002,0,34875
5,85,5_85,2012-09-28,767.01,389.47665,377.5333459472656,377.5333459472656,0,34875
5,85,5_85,2012-10-05,449.26,917.5027,-468.242685546875,468.242685546875,0,34875
5,85,5_85,2012-10-12,618.4,431.2562,187.1438049316406,187.1438049316406,0,34875
5,85,5_85,2012-10-19,678.85,659.1862,19.663781738281273,19.663781738281273,0,34875
5,85,5_85,2012-10-26,626.58,644.40735,-17.82734863281246,17.82734863281246,0,34875
5,87,5_87,2012-09-07,10857.83,11854.883,-997.0528125000001,997.0528125000001,1,34875
5,87,5_87,2012-09-14,10498.97,10685.324,-186.35421875000065,186.35421875000065,0,34875
5,87,5_87,2012-09-21,9859.39,10414.46,-555.0699609375006,555.0699609375006,0,34875
5,87,5_87,2012-09-28,9341.18,10035.49,-694.3102343749997,694.3102343749997,0,34875
5,87,5_87,2012-10-05,14083.07,9825.716,4257.3541796875,4257.3541796875,0,34875
5,87,5_87,2012-10-12,11657.94,12680.8,-1022.8598046874995,1022.8598046874995,0,34875
5,87,5_87,2012-10-19,10916.11,11589.345,-673.2347265624994,673.2347265624994,0,34875
5,87,5_87,2012-10-26,9987.23,11058.814,-1071.5844531250004,1071.5844531250004,0,34875
5,90,5_90,2012-09-07,3301.85,3413.838,-111.98789062500009,111.98789062500009,1,34875
5,90,5_90,2012-09-14,3129.62,3137.9917,-8.37169921875011,8.37169921875011,0,34875
5,90,5_90,2012-09-21,3310.9,3038.2783,272.6216796875001,272.6216796875001,0,34875
5,90,5_90,2012-09-28,3185.4,3142.355,43.04501953125009,43.04501953125009,0,34875
5,90,5_90,2012-10-05,3099.65,3400.7148,-301.0648437499999,301.0648437499999,0,34875
5,90,5_90,2012-10-12,3274.65,3031.5881,243.0618652343751,243.0618652343751,0,34875
5,90,5_90,2012-10-19,3244.46,3204.0293,40.430703125000036,40.430703125000036,0,34875
5,90,5_90,2012-10-26,3309.21,3172.963,136.24710937500004,136.24710937500004,0,34875
5,91,5_91,2012-09-07,1848.72,1658.592,190.12795898437503,190.12795898437503,1,34875
5,91,5_91,2012-09-14,1584.63,1647.8539,-63.22388183593739,63.22388183593739,0,34875
5,91,5_91,2012-09-21,1542.45,1560.8566,-18.406567382812455,18.406567382812455,0,34875
5,91,5_91,2012-09-28,1715.19,1440.0188,275.17120117187505,275.17120117187505,0,34875
5,91,5_91,2012-10-05,1392.75,1881.4149,-488.6649169921875,488.6649169921875,0,34875
5,91,5_91,2012-10-12,1418.56,1391.4652,27.094790039062445,27.094790039062445,0,34875
5,91,5_91,2012-10-19,1375.17,1527.4792,-152.30924804687493,152.30924804687493,0,34875
5,91,5_91,2012-10-26,1422.07,1436.9454,-14.875434570312564,14.875434570312564,0,34875
5,92,5_92,2012-09-07,8616.28,8479.079,137.20089843750065,137.20089843750065,1,34875
5,92,5_92,2012-09-14,8388.58,8358.108,30.471601562499927,30.471601562499927,0,34875
5,92,5_92,2012-09-21,8499.71,8158.0825,341.6274804687491,341.6274804687491,0,34875
5,92,5_92,2012-09-28,8145.6,8335.345,-189.74472656249964,189.74472656249964,0,34875
5,92,5_92,2012-10-05,9432.47,8466.374,966.0959765624993,966.0959765624993,0,34875
5,92,5_92,2012-10-12,9780.6,9088.397,692.2025390625004,692.2025390625004,0,34875
5,92,5_92,2012-10-19,9368.08,9420.835,-52.75496093750007,52.75496093750007,0,34875
5,92,5_92,2012-10-26,9243.53,9264.399,-20.869414062499345,20.869414062499345,0,34875
5,94,5_94,2012-09-07,42.68,652.6162,-609.9362109375,609.9362109375,1,34875
5,94,5_94,2012-09-14,15.52,42.4442,-26.924198608398438,26.924198608398438,0,34875
5,94,5_94,2012-09-21,139.68,288.93805,-149.25804931640624,149.25804931640624,0,34875
5,94,5_94,2012-09-28,182.36,86.170044,96.18995605468751,96.18995605468751,0,34875
5,94,5_94,2012-10-05,197.88,448.45282,-250.57281982421875,250.57281982421875,0,34875
5,94,5_94,2012-10-12,19.4,5.0267057,14.373294258117674,14.373294258117674,0,34875
5,94,5_94,2012-10-26,310.04,0.0,310.04,310.04,0,34875
5,95,5_95,2012-09-07,23307.86,22948.424,359.4361718750006,359.4361718750006,1,34875
5,95,5_95,2012-09-14,20017.76,22223.756,-2205.9958593750016,2205.9958593750016,0,34875
5,95,5_95,2012-09-21,19915.5,20413.045,-497.544921875,497.544921875,0,34875
5,95,5_95,2012-09-28,21134.21,19934.477,1199.7334374999991,1199.7334374999991,0,34875
5,95,5_95,2012-10-05,20683.48,21511.412,-827.9321093750004,827.9321093750004,0,34875
5,95,5_95,2012-10-12,19556.06,20306.855,-750.7954687499987,750.7954687499987,0,34875
5,95,5_95,2012-10-19,19413.22,19885.47,-472.25070312499884,472.25070312499884,0,34875
5,95,5_95,2012-10-26,19630.59,19634.559,-3.9685937499998545,3.9685937499998545,0,34875
5,96,5_96,2012-09-07,9399.71,8397.374,1002.3359765624991,1002.3359765624991,1,34875
5,96,5_96,2012-09-14,7491.26,8769.682,-1278.4216406249998,1278.4216406249998,0,34875
5,96,5_96,2012-09-21,7693.05,7486.1123,206.93769531250018,206.93769531250018,0,34875
5,96,5_96,2012-09-28,8575.16,7620.7676,954.3924218749999,954.3924218749999,0,34875
5,96,5_96,2012-10-05,8184.74,8634.332,-449.5920312500002,449.5920312500002,0,34875
5,96,5_96,2012-10-12,7720.77,7859.635,-138.86476562499956,138.86476562499956,0,34875
5,96,5_96,2012-10-19,7775.71,7667.1924,108.51761718750004,108.51761718750004,0,34875
5,96,5_96,2012-10-26,8704.87,7611.2734,1093.5965625000008,1093.5965625000008,0,34875
5,97,5_97,2012-09-07,644.92,636.5507,8.369279785156209,8.369279785156209,1,34875
5,97,5_97,2012-09-14,684.71,484.18964,200.5203637695313,200.5203637695313,0,34875
5,97,5_97,2012-09-21,660.96,532.3792,128.5807885742188,128.5807885742188,0,34875
5,97,5_97,2012-09-28,659.49,501.21268,158.27732299804688,158.27732299804688,0,34875
5,97,5_97,2012-10-05,790.63,780.76166,9.868342285156245,9.868342285156245,0,34875
5,97,5_97,2012-10-12,574.87,556.0108,18.859196777343755,18.859196777343755,0,34875
5,97,5_97,2012-10-19,622.36,511.95984,110.40016113281251,110.40016113281251,0,34875
5,97,5_97,2012-10-26,561.35,490.50684,70.84316406250002,70.84316406250002,0,34875
6,1,6_1,2012-09-07,18552.77,17921.523,631.2465625000004,631.2465625000004,1,202505
6,1,6_1,2012-09-14,18920.22,18780.78,139.44070312500116,139.44070312500116,0,202505
6,1,6_1,2012-09-21,19224.34,19047.574,176.76578125000015,176.76578125000015,0,202505
6,1,6_1,2012-09-28,18364.91,19450.398,-1085.4884375000001,1085.4884375000001,0,202505
6,1,6_1,2012-10-05,22071.31,20798.19,1273.1205468750013,1273.1205468750013,0,202505
6,1,6_1,2012-10-12,24082.42,23703.465,378.95515624999825,378.95515624999825,0,202505
6,1,6_1,2012-10-19,27700.81,26393.498,1307.3119531250013,1307.3119531250013,0,202505
6,1,6_1,2012-10-26,30579.35,29948.709,630.6410156249985,630.6410156249985,0,202505
6,2,6_2,2012-09-07,53906.29,52426.434,1479.8564062500009,1479.8564062500009,1,202505
6,2,6_2,2012-09-14,47512.16,52612.125,-5099.9649999999965,5099.9649999999965,0,202505
6,2,6_2,2012-09-21,48706.59,49407.375,-700.7850000000035,700.7850000000035,0,202505
6,2,6_2,2012-09-28,45984.17,49778.465,-3794.2948437500017,3794.2948437500017,0,202505
6,2,6_2,2012-10-05,51837.64,50740.215,1097.4251562499994,1097.4251562499994,0,202505
6,2,6_2,2012-10-12,44644.68,49215.05,-4570.37078125,4570.37078125,0,202505
6,2,6_2,2012-10-19,47320.06,47356.13,-36.06890625000233,36.06890625000233,0,202505
6,2,6_2,2012-10-26,46877.87,47999.53,-1121.6612499999974,1121.6612499999974,0,202505
6,3,6_3,2012-09-07,24274.57,53829.91,-29555.34015625,29555.34015625,1,202505
6,3,6_3,2012-09-14,12903.51,23670.213,-10766.702890625,10766.702890625,0,202505
6,3,6_3,2012-09-21,11892.94,10693.174,1199.7661718750005,1199.7661718750005,0,202505
6,3,6_3,2012-09-28,10426.08,12382.89,-1956.8096484375,1956.8096484375,0,202505
6,3,6_3,2012-10-05,12076.0,13710.199,-1634.19921875,1634.19921875,0,202505
6,3,6_3,2012-10-12,12240.52,11755.61,484.90964843750044,484.90964843750044,0,202505
6,3,6_3,2012-10-19,11695.54,12291.809,-596.2685937499991,596.2685937499991,0,202505
6,3,6_3,2012-10-26,11131.34,11621.161,-489.82113281249985,489.82113281249985,0,202505
6,4,6_4,2012-09-07,35614.83,36329.97,-715.1387499999983,715.1387499999983,1,202505
6,4,6_4,2012-09-14,30524.07,35150.98,-4626.91046875,4626.91046875,0,202505
6,4,6_4,2012-09-21,31073.84,31421.39,-347.55062499999985,347.55062499999985,0,202505
6,4,6_4,2012-09-28,29948.14,30913.066,-964.9264062500006,964.9264062500006,0,202505
6,4,6_4,2012-10-05,33963.84,32345.107,1618.7325781249965,1618.7325781249965,0,202505
6,4,6_4,2012-10-12,32052.69,33026.707,-974.0170312500013,974.0170312500013,0,202505
6,4,6_4,2012-10-19,32662.08,32947.766,-285.68562499999825,285.68562499999825,0,202505
6,4,6_4,2012-10-26,31369.59,32931.793,-1562.2029687499999,1562.2029687499999,0,202505
6,5,6_5,2012-09-07,26493.04,28759.736,-2266.696328124999,2266.696328124999,1,202505
6,5,6_5,2012-09-14,25136.6,25566.695,-430.09531250000146,430.09531250000146,0,202505
6,5,6_5,2012-09-21,24906.73,24826.594,80.13624999999956,80.13624999999956,0,202505
6,5,6_5,2012-09-28,31452.46,24592.367,6860.092812499999,6860.092812499999,0,202505
6,5,6_5,2012-10-05,31310.02,32015.25,-705.2299999999996,705.2299999999996,0,202505
6,5,6_5,2012-10-12,27090.49,31698.457,-4607.967031249998,4607.967031249998,0,202505
6,5,6_5,2012-10-19,28362.98,29134.9,-771.9203906250004,771.9203906250004,0,202505
6,5,6_5,2012-10-26,29279.52,30397.008,-1117.4878124999996,1117.4878124999996,0,202505
6,6,6_6,2012-09-07,6876.75,6037.1694,839.58056640625,839.58056640625,1,202505
6,6,6_6,2012-09-14,3977.83,6527.7476,-2549.91755859375,2549.91755859375,0,202505
6,6,6_6,2012-09-21,4769.59,4554.4917,215.09830078125015,215.09830078125015,0,202505
6,6,6_6,2012-09-28,4714.75,4757.445,-42.69482421875,42.69482421875,0,202505
6,6,6_6,2012-10-05,6341.99,5630.7256,711.2644140624998,711.2644140624998,0,202505
6,6,6_6,2012-10-12,6322.78,6134.716,188.06417968749975,188.06417968749975,0,202505
6,6,6_6,2012-10-19,5440.62,6569.5566,-1128.936640625,1128.936640625,0,202505
6,6,6_6,2012-10-26,3638.53,5980.413,-2341.8830859375,2341.8830859375,0,202505
